NAME,CATEGORY,ADDRESS,LAT,LNG,ID,SCALE,EVENT,TIME_OF_DAY
Via Bergognone 59,Concert Hall,,45.46765229689066,9.183003417147365,52400bcb11d23b2c5bf1aa45,large,All,"Day, Evening"
Spazio Dante,General Entertainment,,45.46744886095588,9.183737,4bfac5ca328d76b095f114ec,small,All,"Day, Evening, Night, LateNight"
Festival Mix Milano,General Entertainment,Largo Greppi 1,45.46669604817659,9.184682965278625,51c039217dd2bfd21ec17db2,small,All,"Day, Evening, Night, LateNight"
Arci Ohibò,Music Venue,,45.4654219,9.1859243,59bf77e5fd9d73213eeae7b8,small,"Musical Theatre, Music","Day, Evening, Night, LateNight"
Manfredo Lounge Bar,Lounge,,45.466595,9.182984,582ef07aae97566eff6eca54,small,"dance, music, acting, magic,comedy","Evening, Night"
Charro Cafè,Nightclub,7-9 Via Santa Maria Segreta,45.4650697417354,9.18460767505819,4b05887af964a5204cc822e3,small,"dance, music, acting, magic,comedy","Evening, Night"
Circo Massimo,Nightclub,Milano,45.46570587158203,9.185258865356445,55fc8ce5498eb3a5d5123c7b,small,"dance, music, acting, magic,comedy","Evening, Night"
Trottoir (Le),Nightclub,2 Via Tivoli,45.471117,9.184165,4b05887af964a5202dc822e3,small,"dance, music, acting, magic,comedy","Evening, Night"
Pied-á-terre Narra,Nightclub,Via ponte vetero 11,45.46966057883495,9.185037016868591,56a93b7f498ec4b2409d3aba,small,"dance, music, acting, magic,comedy","Evening, Night"
Brera Outdoor Village,General Entertainment,,45.468330283791886,9.18540066860808,4f91b2e0e4b048074fad0e76,small,All,"Day, Evening, Night, LateNight"
NAPKIN,Lounge,,45.47055215300393,9.18490024620364,4ecbbd7e722efb00f89f42e3,small,"dance, music, acting, magic,comedy","Evening, Night"
Scuola Musicale Di Milano,Music Venue,Via della Commenda 5,45.47061400479072,9.183250300115986,5234784811d2e5a53e4750dd,small,"Musical Theatre, Music","Day, Evening, Night, LateNight"
Slava Snow show,Theater,,45.470708,9.184191,4ca4d6d6750ca09352e02467,large,All,"Day, Evening"
Brera Garden Floor,Lounge,Via dell'Orso 7,45.468972286356156,9.186906239054666,4fabca9fe4b0d040d89222fb,small,"dance, music, acting, magic,comedy","Evening, Night"
heartspace,General Entertainment,,45.46893855814009,9.186308292585718,4f68c059e4b053c5171229b4,small,All,"Day, Evening, Night, LateNight"
Circolo Di Presidio Dell' Esercito Di Milano,General Entertainment,"Via Brera, 15",45.47045290917767,9.186566824201023,51d5bd2e498e1be2d7e0ef2c,small,All,"Day, Evening, Night, LateNight"
CLICQ-NIC DESIGNSTORE,General Entertainment,Via Ponte Vetero 13,45.469536432836414,9.185171127319336,4f83ee444fc6e38b2cc9d6d8,small,All,"Day, Evening, Night, LateNight"
Leo Burnett Theater of Imagination,Theater,Foro Buonaparte 22,45.47142604832328,9.183607522910846,4cf76fa60a71224b70792393,large,All,"Day, Evening"
MostraMI,General Entertainment,Corso Garibaldi 27,45.4730333619218,9.183668692564362,4fcb619de4b0b278fb4ae094,small,All,"Day, Evening, Night, LateNight"
Mix Festival,General Entertainment,,45.4721809770997,9.18261567509247,4de12c3d18380dc4dd42519b,small,All,"Day, Evening, Night, LateNight"
The Kids Road,General Entertainment,via Palermo 1,45.474873955847414,9.186247699150346,4f6af6d0e4b07199a8cdb67d,small,All,"Day, Evening, Night, LateNight"
Kia Lounge,Lounge,Corso garibaldi,45.474584,9.183367,4ddbf39d22719ef54b557bd1,small,"dance, music, acting, magic,comedy","Evening, Night"
Temporary Store Opel Adam,General Entertainment,Corso Garibaldi 51A,45.473574675032665,9.183684497869892,515be003e4b04ff76807ba67,small,All,"Day, Evening, Night, LateNight"
CAM Falcone E Borsellino,Music Venue,Corso Garibaldi 27,45.47306707873794,9.183423662312963,513b6547e4b0e8ef7e717575,small,"Musical Theatre, Music","Day, Evening, Night, LateNight"
TheLoft FoxLife,General Entertainment,Via Fiori Chiari,45.47195534956544,9.185577481985092,4df21761922e8e1ea8902f43,small,All,"Day, Evening, Night, LateNight"
Martini POP ART Gallery,General Entertainment,"Corso Garibaldi, 65",45.474824,9.183331,51652e1be4b0c8ebf0145714,small,All,"Day, Evening, Night, LateNight"
Fila Underwear Party,General Entertainment,Via pontaccio 19,45.472302,9.184745,4cb9ca4c7148f04daf57d8ab,small,All,"Day, Evening, Night, LateNight"
Al Teatro,Lounge,corso Garibaldi 16,45.472905193380186,9.183760036852124,4ba5448ff964a520edf338e3,small,"dance, music, acting, magic,comedy","Evening, Night"
Erman's House,Music Venue,,45.471841,9.185938,4bec6b0549430f475fb107d2,small,"Musical Theatre, Music","Day, Evening, Night, LateNight"
Piccolo Teatro Studio Melato,Theater,"Via Rivoli, 6",45.47257028304937,9.182809429757771,4b05887ff964a52001ca22e3,large,All,"Day, Evening"
The Club,Nightclub,"Corso Garibaldi, 97",45.47768290977855,9.184380309544553,4bd23e16462cb7139500dc07,small,"dance, music, acting, magic,comedy","Evening, Night"
Ray Ban Vision Night,Lounge,,45.478108,9.184915,51c34205498e3b8a818e78f7,small,"dance, music, acting, magic,comedy","Evening, Night"
Fidelio Milano Martedì Notte,Nightclub,Corso Garibaldi,45.47753158538594,9.184089243052144,4fa9c0f8e4b04f8c93f8ec1e,small,"dance, music, acting, magic,comedy","Evening, Night"
World Football Show,General Entertainment,Fiera Milano,45.477227,9.185528,4d021b18b82d721e6ba07634,small,All,"Day, Evening, Night, LateNight"
Sky Temporary Store,General Entertainment,,45.477724,9.18437,5668204f498e567aa14aa343,small,All,"Day, Evening, Night, LateNight"
Indian Cafè,Nightclub,97/99 Corso Garibaldi,45.47718714702632,9.18546714404395,4b05887af964a52036c822e3,small,"dance, music, acting, magic,comedy","Evening, Night"
The Tuning Show,General Entertainment,,45.477707,9.184743,50059625e4b0fb593299dfb4,small,All,"Day, Evening, Night, LateNight"
Beige Milano,Wine Bar,Largo la Foppa 5,45.47813616210783,9.184662992736554,4b75d470f964a520cb272ee3,small,"dance, music, acting, magic,comedy","Evening, Night"
le spaiate!,Nightclub,,45.47768020629883,9.185098648071289,518423ca498e370b4576132c,small,"dance, music, acting, magic,comedy","Evening, Night"
PJ's Mansion,Music Venue,,45.477758,9.184327,54b8e63a498e705a5d408c11,small,"Musical Theatre, Music","Day, Evening, Night, LateNight"
18 Solferino,Café,Via Solferino 18,45.47499519292277,9.18687980104923,564cd5c7498e4d4402008e9e,small,"dance, music, acting, magic,comedy","Day, Evening, Night, LateNight"
Biblos,Nightclub,Piazza Coriolano,45.47637671911533,9.184476932836215,505ba6e3e4b00e37992d0072,small,"dance, music, acting, magic,comedy","Evening, Night"
Mostwanted,Nightclub,,45.47747579337116,9.184650375013858,51202b6ee4b002b6ea7d348d,small,"dance, music, acting, magic,comedy","Evening, Night"
Ex grazia neri,General Entertainment,,45.48163,9.18455,4e7e4e1cdab427fd1761dc2a,small,All,"Day, Evening, Night, LateNight"
Convento,Nightclub,Corso Garibaldi,45.479960002901095,9.185937992337479,4ee5d8bfb634710b8c391ed7,small,"dance, music, acting, magic,comedy","Evening, Night"
King Room,Nightclub,"Piazza XXV Aprile, 11",45.480731,9.186461,5c2b00506dcf04002c1f2cbc,small,"dance, music, acting, magic,comedy","Evening, Night"
Picnicing,Lounge,,45.478898,9.184241,4e857f2493ad386410581278,small,"dance, music, acting, magic,comedy","Evening, Night"
The Timberland Studio,Shoe Store,9 Piazza 25 Aprile,45.48109,9.186693,5bccf6a2d0a149002d8a11e8,,,
HP Human Discount 12,General Entertainment,Cadorna,45.479415599999996,9.1845055,4db1b043432d3c2e968edb00,small,All,"Day, Evening, Night, LateNight"
Bambù Lounge,Cocktail Bar,"Via F. Crispi, 3",45.48079966166562,9.185473051436976,4bf30b1f6a31d13a2533942e,small,"dance, music, acting, magic,comedy","Evening, Night"
70's,Nightclub,Viale Pasubio,45.481632,9.184558,51914b9e498ef3221503303c,small,"dance, music, acting, magic,comedy","Evening, Night"
esterni,General Entertainment,Via Pasubio 14,45.4813913208137,9.184409259429058,4f96d265e4b0efeae8c474f9,small,All,"Day, Evening, Night, LateNight"
Rds Music Marathon,Music Venue,,45.480427,9.187032,5ac9c26d840fc22a3129f178,small,"Musical Theatre, Music","Day, Evening, Night, LateNight"
"Restaurant SmokeONE Lounge Bar + Hookah, Кальян, Shisha, Narghile",Italian Restaurant,Viale Francesco Crispi 6,45.48097928753316,9.185444712638855,5d7166defb02b20008665ac0,small,"dance, music, acting, magic,comedy","Day, Evening, Night, LateNight"
HP Human Discount 10,General Entertainment,Cordusio,45.479113,9.184116,4db1af97432d3c2e968ed5f2,small,All,"Day, Evening, Night, LateNight"
Davai,Lounge,Largo La Foppa,45.48022,9.185687,56588642498eb4078edc6a00,small,"dance, music, acting, magic,comedy","Evening, Night"
Armani prive,Nightclub,,45.48118178190753,9.186279549421632,5047ef9ee4b076625becfe30,small,"dance, music, acting, magic,comedy","Evening, Night"
Golden Haze Studio,Concert Hall,,45.47982066670402,9.184674952214491,520718a411d2cb9324f30f2b,large,All,"Day, Evening"
Sound Pills Studio,Music Venue,Voi Tito Speri 1,45.482908,9.18419,5166c0f5e4b0739f97132541,small,"Musical Theatre, Music","Day, Evening, Night, LateNight"
Cost Restaurant,Lounge,Via Tito Speri 8,45.48264116179254,9.184156627721391,4bb66061ef159c7458da75f7,small,"dance, music, acting, magic,comedy","Evening, Night"
Sunday Inn - Aperitivo,Nightclub,,45.483225990567355,9.185526058249867,526d5e6c11d2d4cc749b063d,small,"dance, music, acting, magic,comedy","Evening, Night"
Hollywood,Nightclub,Corso Como 15,45.482516890745885,9.187043746070152,4b05887af964a52025c822e3,small,"dance, music, acting, magic,comedy","Evening, Night"
Social Channel,Comedy Club,,45.481772,9.186526,50f409a7e4b0232ee59ab8c4,small,Comedy,"Evening, Night"
Pensalobien Cost,Concert Hall,,45.482574704119116,9.184114989438106,5117f550e4b04d760139be76,large,All,"Day, Evening"
Lula,Nightclub,,45.482533,9.186615,517ef1e5e4b0eee6b18f775b,small,"dance, music, acting, magic,comedy","Evening, Night"
Olimpus Post Prod,General Entertainment,Via Varese 10,45.48199681052683,9.185018040550407,4f59d145e4b0a5f21438a5ba,small,All,"Day, Evening, Night, LateNight"
Community Accenture Technology Solutions ATA Hotel,Lounge,,45.482940673828125,9.185275077819824,50c89b9be4b0e3c221d73963,small,"dance, music, acting, magic,comedy","Evening, Night"
Tocqueville 13,Nightclub,Via Alessio di Tocqueville 13,45.482544504151385,9.186395411016372,4b05887af964a5204ac822e3,small,"dance, music, acting, magic,comedy","Evening, Night"
Smoking Kills Club,Nightclub,,45.482483277753055,9.185411574359653,4e7d04f8b8f7ca135d913187,small,"dance, music, acting, magic,comedy","Evening, Night"
The Nani's House,Opera House,Viale Pasubio,45.481962,9.184056,4bae6bc7f964a52031b03be3,large,All,"Day, Evening"
11 clubroom,Nightclub,"Via Alessio di Tocqueville, 11",45.482601046200806,9.186845434876382,53bc6e8b498eb6945fd3b172,small,"dance, music, acting, magic,comedy","Evening, Night"
11 Clubroom,Lounge,"Via Tocqueville, 11",45.48252282062986,9.187032679541364,4bc22ab6abf495218d17c293,small,"dance, music, acting, magic,comedy","Evening, Night"
Globalvideo,General Entertainment,,45.48296769703505,9.183818724359588,4f7eb5d5e4b05b3c3785a603,small,All,"Day, Evening, Night, LateNight"
Alessandro Rosso Group,General Entertainment,Via Tito Speri 8,45.482852,9.185324,5240227111d28dc35243d927,small,All,"Day, Evening, Night, LateNight"
take it easy club,Nightclub,,45.482536603978716,9.18659453926017,54b1ba4d498e3753abdd4b12,small,"dance, music, acting, magic,comedy","Evening, Night"
Loolapaloosa,Nightclub,Corso Como 15,45.48251523775351,9.18707055356871,4b05887af964a5202cc822e3,small,"dance, music, acting, magic,comedy","Evening, Night"
Spaziofarini6,General Entertainment,,45.4819972,9.184992,4eb51a88b8030fb582b52257,small,All,"Day, Evening, Night, LateNight"
Maroncelli 14,General Entertainment,Via Maroncelli 14,45.48325101665037,9.183525209259436,4d3d72d7d625224bd4bd99fa,small,All,"Day, Evening, Night, LateNight"
Gasoline Rock Club,Nightclub,Via Privata Nino Bonnet 11A,45.482737464626744,9.18531776030928,4b05887af964a52031c822e3,small,"dance, music, acting, magic,comedy","Evening, Night"
Pasubio16,General Entertainment,Viale Pasubio 16,45.482184,9.182507,4d89b54cd85f3704c5bfecdb,small,All,"Day, Evening, Night, LateNight"
Pineta Club,Nightclub,,45.48204507128496,9.184772485367581,4f8b5755e4b00a6263a652cf,small,"dance, music, acting, magic,comedy","Evening, Night"
Planeta De Agostini,General Entertainment,,45.48274775985067,9.184728492343359,54a65881498e9a30913033e4,small,All,"Day, Evening, Night, LateNight"
La Corona Latin Club,Nightclub,Via Valleambrosiana 5,45.482511089830574,9.186967472933132,53150d41498e915368e8ed99,small,"dance, music, acting, magic,comedy","Evening, Night"
Fashion Rio,Nightclub,Via Giuseppe Ferrari,45.485083762771396,9.183957251366857,4dd8532ac65bee535ac97b63,small,"dance, music, acting, magic,comedy","Evening, Night"
Soundpills Studio,Concert Hall,,45.482209,9.18398,52e934ac498ec89732972141,large,All,"Day, Evening"
Tony Guy - Elleven,General Entertainment,,45.482512322359334,9.186780122290745,508d9836e4b0f38c01bf74ad,small,All,"Day, Evening, Night, LateNight"
Pastrengo,Comedy Club,via pastrengo 12,45.48681638000001,9.186635,4cd157b401eaf04de5abbd5d,small,Comedy,"Evening, Night"
Spazio EscoAdIsola.it,Music Venue,Via Borsieri 41 c/o Nuova Acropoli,45.48583107857135,9.186930656433105,52128ef393cdf80456056675,small,"Musical Theatre, Music","Day, Evening, Night, LateNight"
casa della festa stef & cat,Lounge,,45.4869,9.186422,568c05b5498ec3ce21b0020d,small,"dance, music, acting, magic,comedy","Evening, Night"
Koro,Wine Bar,Via Pastrengo 16/18,45.48670440261508,9.185697721049667,52db1219498e40890df4148e,small,"dance, music, acting, magic,comedy","Evening, Night"
Teatro Verdi,Theater,Via Pastrengo 16,45.486786013441254,9.185906314210118,4d028794347da1cd80e71f8f,large,All,"Day, Evening"
Messapika,Lounge,Via Alserio 3,45.491462,9.184598,52d9c799498e3c89e8e368f4,small,"dance, music, acting, magic,comedy","Evening, Night"
Life Club,Nightclub,Via Alserio 5,45.49103748278377,9.185814083040746,4cb85ae64352a1cd04d484f5,small,"dance, music, acting, magic,comedy","Evening, Night"
Small Cafè,Nightclub,via carlo farini,45.491295673106684,9.184354207424475,4d2dc9efcde68eec3746ca98,small,"dance, music, acting, magic,comedy","Evening, Night"
Razzputin,Music Venue,,45.49118018664482,9.184741716267524,4f46b5c1e4b0b0b998259d2a,small,"Musical Theatre, Music","Day, Evening, Night, LateNight"
Boscaiola 14,Lounge,Via Della Boscaiola 14,45.490139380219595,9.182350914866115,51607784e4b027d8435fa340,small,"dance, music, acting, magic,comedy","Evening, Night"
8,Comedy Club,,45.49048802943818,9.182571763313055,4ff5cd76e4b04619c6c2bf35,small,Comedy,"Evening, Night"
Hero Club,Nightclub,Via Al serio,45.491136223094905,9.185916840158832,4effb5309a520dfd66481d4d,small,"dance, music, acting, magic,comedy","Evening, Night"
nıkus!,Lounge,,45.491667,9.186494,4fa30e4de4b08536fee9bc3f,small,"dance, music, acting, magic,comedy","Evening, Night"
The Farm,Nightclub,Via Alserio 5,45.490939127101015,9.185887229274824,5055ca65e4b0c2107500944d,small,"dance, music, acting, magic,comedy","Evening, Night"
nipponya,General Entertainment,Via Medardo Rosso 16,45.490268785079785,9.184720516204834,4dea42e61f6e3ddebdc68471,small,All,"Day, Evening, Night, LateNight"
Wanasah Narghile Caffe,Lounge,Porta Garibaldi,45.489427,9.183154,58862f2c561ded7f9091b5e5,small,"dance, music, acting, magic,comedy","Evening, Night"
appAlserio,Lounge,Via Alserio 1,45.491697,9.184556,509f92ede4b0cfcd3ab71be8,small,"dance, music, acting, magic,comedy","Evening, Night"
Alcatraz,Nightclub,Via Valtellina 25,45.494665244289216,9.182984056609108,4b05887af964a52037c822e3,small,"dance, music, acting, magic,comedy","Evening, Night"
Punto Flamenco,General Entertainment,Via Farini,45.49330428314149,9.184808423716307,5131eb58e4b0d576bf097a86,small,All,"Day, Evening, Night, LateNight"
ClubHaus80's & MTV party,Nightclub,,45.494449,9.182896,4f947323e4b04b1ee2ec0bd6,small,"dance, music, acting, magic,comedy","Evening, Night"
Gate Milano,Nightclub,Via Valtellina 21,45.4943,9.182405,5c0c58ab475abd002c1ac473,small,"dance, music, acting, magic,comedy","Evening, Night"
TILT Headquarter,Music Venue,Viale Stelvio 53,45.49457323922653,9.18436268009995,4de57acdd4c09fc98b6972ca,small,"Musical Theatre, Music","Day, Evening, Night, LateNight"
Just This 005/ SETH TROXLER,Nightclub,"Via dei Fontanili, 2-20",45.4420284,9.188871,4d3a28d381258cfa1302a35f,small,"dance, music, acting, magic,comedy","Evening, Night"
circolo PD Open Bocconi,General Entertainment,,45.441882987692736,9.191165106062206,5536a547498eda0c11ce3b6b,small,All,"Day, Evening, Night, LateNight"
Centro Sportivo Bazzi,General Entertainment,,45.4431106551668,9.187219047133254,4eabbf9293ad72a2dafa55d0,small,All,"Day, Evening, Night, LateNight"
Bocciodromo Morivione,Italian Restaurant,via Bernardino Verro 2,45.442303118942014,9.188138463400154,4bd02d169854d13a5033f74d,small,"dance, music, acting, magic,comedy","Day, Evening, Night, LateNight"
Club 2.0,Music Venue,,45.445852,9.187825,52880f2411d2158e23c66694,small,"Musical Theatre, Music","Day, Evening, Night, LateNight"
Vermù,Lounge,,45.45093453218647,9.191309929118955,56df11bc498efe32fa38780c,small,"dance, music, acting, magic,comedy","Evening, Night"
B Students TV,General Entertainment,Via Bocconi 12,45.44987875697494,9.188734344253124,4d7f2997d4ef6a318c13703c,small,All,"Day, Evening, Night, LateNight"
Radio Bocconi,Radio Station,Via Ferdinando Bocconi 12,45.44987155684339,9.188703597812149,4be3e19a21d5a59398221a11,small,"dance, music, acting, magic,comedy","Day, Evening"
biliardino privato,General Entertainment,,45.449012683595896,9.188140082582704,4f955fc8e4b0532d5f1be47d,small,All,"Day, Evening, Night, LateNight"
Working Capital - PNI @ Milano,General Entertainment,Via Ulisse Gobbi 5,45.44930827031937,9.189237356185913,4e9bfdeee5e8dffcaefff6a5,small,All,"Day, Evening, Night, LateNight"
yoga Terapeutico,General Entertainment,,45.45011520385742,9.190553665161133,4f9bb420e4b020e60f2abdc2,small,All,"Day, Evening, Night, LateNight"
Canazza,General Entertainment,,45.4520258,9.1899813,4e7a4e9062e16841da405a43,small,All,"Day, Evening, Night, LateNight"
Venti136,Lounge,"Via Röntgen, 2a",45.45168932769317,9.187481727832038,4dcba37ab0fbd92b293b976f,small,"dance, music, acting, magic,comedy","Evening, Night"
Dirk Bikkembergs Fashion Show,General Entertainment,"Corso Italia, 58",45.4542743,9.1877865,4dfeee87a809baedbd900a87,small,All,"Day, Evening, Night, LateNight"
Amici landis,General Entertainment,PiazzA Duomo,45.457816,9.187662,508a834fe4b09bdc35bf8ce9,small,All,"Day, Evening, Night, LateNight"
Musica Maestro,Nightclub,Via Emanuelandia,45.45784807325108,9.18796877753092,508a862fe4b00ac3c643d667,small,"dance, music, acting, magic,comedy","Evening, Night"
#TheOriginOfLove Album Release Party,General Entertainment,,45.457183,9.187822,505cc68ae4b0e4ac14c0a7f3,small,All,"Day, Evening, Night, LateNight"
Duke Lounge,Lounge,Via Albricci 3,45.460963,9.189248,4bd81ad4e914a593256b52fa,small,"dance, music, acting, magic,comedy","Evening, Night"
Dellabellix's Terrace,Nightclub,,45.459924,9.189206,4fabf74fe4b00ae4ab678284,small,"dance, music, acting, magic,comedy","Evening, Night"
Centro Culturale Di Milano,General Entertainment,Via zebedia 2,45.46084333833416,9.18787657933863,4cc83b5efa03224b491e43ef,small,All,"Day, Evening, Night, LateNight"
Mondadori,General Entertainment,Duomo,45.46085377553423,9.19018654408704,508a80d7e4b0f6951d2dbde0,small,All,"Day, Evening, Night, LateNight"
Terrazza dei Cavalieri Milano,Cocktail Bar,piazza Giuseppe Missori 1,45.460777827006694,9.188657946597298,4dd58c27d1647fcf3e1cad8e,small,"dance, music, acting, magic,comedy","Evening, Night"
UEFA Champions League Trophy Tour,General Entertainment,Duomo,45.46456686377893,9.18900301399626,50538074e4b0ff6b6122c792,small,All,"Day, Evening, Night, LateNight"
King Club,Nightclub,Via Maurizio Gonzaga 5,45.461559107744336,9.18908991950457,5666c6a5498e8f949ada5115,small,"dance, music, acting, magic,comedy","Evening, Night"
Benattico,Lounge,,45.4636780400517,9.187895410819202,4f8ce53ce4b00c10ebc61d5b,small,"dance, music, acting, magic,comedy","Evening, Night"
Terrazza Duomo 21,Lounge,Piazza del Duomo 21,45.46480592131439,9.189664295388004,55286cfa498e15f96df0088d,small,"dance, music, acting, magic,comedy","Evening, Night"
Shiling's Milano,Nightclub,Via Paolo da Cannobio 2 Milan,45.462012982021626,9.190953914066743,52e4367311d22d84e9e07abd,small,"dance, music, acting, magic,comedy","Evening, Night"
Pitbull,Lounge,Corso Como 11,45.463405,9.191771,5d5ae4c37474790007e1e543,small,"dance, music, acting, magic,comedy","Evening, Night"
MI AMI Festival,Music Venue,,45.4642035,9.189982,5ac333d47269fe2798803051,small,"Musical Theatre, Music","Day, Evening, Night, LateNight"
Olio Officina Food Festival,General Entertainment,"Piazza del Duomo, Piazza Duomo, 20122 Milano",45.4643918021958,9.188638496028892,4f256fa2e4b047657ab384f7,small,All,"Day, Evening, Night, LateNight"
Mostra Il Vero e il Falso,General Entertainment,Palazzo Reale,45.463039088129975,9.190683379047796,512113bae4b06dc363dcae35,small,All,"Day, Evening, Night, LateNight"
Creativa&MotivaMente,General Entertainment,via Vigliani 19,45.46427,9.189510000000013,533032ad498e781e7409440f,small,All,"Day, Evening, Night, LateNight"
Vuota Bavaria,General Entertainment,Milano,45.46405868871676,9.189419746398924,51150776d86c8121735dcbd4,small,All,"Day, Evening, Night, LateNight"
Venus,General Entertainment,Milano,45.46271,9.189663,5639073dcd10008abd4b0fcb,small,All,"Day, Evening, Night, LateNight"
Palazzo Giureconsulti,General Entertainment,P.zza dei Mercanti 2,45.46465472908776,9.188441547213841,5133687be4b03f29a2f45217,small,All,"Day, Evening, Night, LateNight"
Time Club,Nightclub,,45.462465,9.190045,5e4f54a72b631a0008732e46,small,"dance, music, acting, magic,comedy","Evening, Night"
Nepentha Club,Nightclub,Piazza Armando Diaz 1,45.46257831531792,9.190379949096862,4bc7694d6501c9b6b8613e29,small,"dance, music, acting, magic,comedy","Evening, Night"
George Gershmann,Concert Hall,Piazza Del Duomo,45.464484,9.190418,51aa4d66498e09d847f51c04,large,All,"Day, Evening"
Shot Cafè,Nightclub,11 Via Paolo Da Cannobbio,45.46237321950382,9.190661220268515,4b05887af964a5204ec822e3,small,"dance, music, acting, magic,comedy","Evening, Night"
Biglietteria MITO SettembreMusica,General Entertainment,Via Dogana 2,45.46332878427158,9.189237356185913,4fdf9d357bebe39bd888e156,small,All,"Day, Evening, Night, LateNight"
Concerto Per Milano - Filarmonica Della Scala e Martha Argerich,Concert Hall,Piazza Del Duomo,45.463966,9.190293,575da478498e2b7bcc2daaeb,large,All,"Day, Evening"
Milano A Memoria,Library,Piazza Diaz 7,45.461666711521815,9.189937865007897,4eea3a3d2c5bbde21832ce6f,,,
Fencity,General Entertainment,,45.46273431902968,9.18708086013794,55646e5f498e8edc5696dae8,small,All,"Day, Evening, Night, LateNight"
Foca Loca Club,Nightclub,"Via Flavio Baracchini, 11, 20123 Milano",45.461520018745055,9.190834315073484,4f7577ace4b0c0edd5829bf1,small,"dance, music, acting, magic,comedy","Evening, Night"
Top Town,Nightclub,,45.46156276049755,9.19098715905725,4fc9920de4b06737f75b5d70,small,"dance, music, acting, magic,comedy","Evening, Night"
Pussycat,Nightclub,"Via Gonzaga, 5",45.46170201649037,9.189028501587018,4f38476be4b039c3c361d892,small,"dance, music, acting, magic,comedy","Evening, Night"
Nephenta,Nightclub,,45.46260142401504,9.190075446833468,532e2749498e1c3c1769d59f,small,"dance, music, acting, magic,comedy","Evening, Night"
Brazil S/A Lounge Brasileiro de design e decoracao,General Entertainment,,45.46481325345183,9.18812418799071,4f8c445be4b055d232999f40,small,All,"Day, Evening, Night, LateNight"
VENUS Night Club Milano,Nightclub,Via G. Giardino 1,45.46265906981794,9.189441204071045,5137f5e98aca9f50d289c211,small,"dance, music, acting, magic,comedy","Evening, Night"
principia,General Entertainment,"Piazza del Duomo, 17",45.464251,9.189003226523923,4da5cca3a86e226c26beceda,small,All,"Day, Evening, Night, LateNight"
Radio Italia Live,Concert Hall,Duomo,45.464343541959025,9.188583130257825,538b8bea498e07706967c011,large,All,"Day, Evening"
Chiamami Ancora Milano,Music Venue,,45.46386600830641,9.189631701552733,4dcd7f0f45ddbe15f8713ab7,small,"Musical Theatre, Music","Day, Evening, Night, LateNight"
Via Filodrammatici 2,Opera House,Via Filodrammatici 2,45.46695323123421,9.189470606815098,513f5191e4b08446430953b5,large,All,"Day, Evening"
Associazione Amici del Loggione del teatro alla Scala,General Entertainment,"Via Silvio Pellico, 6",45.46551694182758,9.189284495921058,4fd8d9f2e4b0bd3fc848a92b,small,All,"Day, Evening, Night, LateNight"
"Manitese ""Molto più di un pacchetto Regalo""",General Entertainment,,45.46531684279305,9.190038648868342,50b9fdb0498e775084a57739,small,All,"Day, Evening, Night, LateNight"
Puppini Sisters,Music Venue,,45.466212,9.191042,4e692afe483b3cd76c526ad4,small,"Musical Theatre, Music","Day, Evening, Night, LateNight"
Vecchie Bacucche,General Entertainment,,45.466932,9.190341,51d72cd2498e1ce6c2652147,small,All,"Day, Evening, Night, LateNight"
deCanto - Cafeteria Gallerie d'Italia,Lounge,Piazza Scala 6,45.46745019567721,9.190210097363297,509f9fe4e4b047ee296e0c0e,small,"dance, music, acting, magic,comedy","Evening, Night"
Pubblico Soggiorno con Lovli,General Entertainment,"Piazza San Fedele, 1",45.466413882944764,9.191125631332397,4fb6ed9c1081afad3ff529a6,small,All,"Day, Evening, Night, LateNight"
La Spagna a Milano,General Entertainment,,45.46590390541145,9.187595627230857,536bb859498ef43e3d1fea4b,small,All,"Day, Evening, Night, LateNight"
Baja Bikes,General Entertainment,,45.467045,9.190002,5ca8bad4a6031c002cf18465,small,All,"Day, Evening, Night, LateNight"
Accademia Filodrammatici,Theater,Via filodrammatici 1,45.46739784248603,9.188571957051533,4cd2da27a60d224bd19c31d1,large,All,"Day, Evening"
Teatro Filodrammatici,Theater,1 Via Filodrammatici,45.46728261647559,9.188664296716894,4b058880f964a52004ca22e3,large,All,"Day, Evening"
La Cupola,Lounge,Via Tommaso Grossi 1,45.46561,9.188915,4b058879f964a52007c822e3,small,"dance, music, acting, magic,comedy","Evening, Night"
Bar Straf,Cocktail Bar,Via San Raffaele 3,45.46515319542265,9.19140762054496,4bb892c47421a59316e1c140,small,"dance, music, acting, magic,comedy","Evening, Night"
Taste On Top,Italian Restaurant,Piazza San Fedele,45.466082807271924,9.190707206726074,5b1a3509c21cb1002ce39f36,small,"dance, music, acting, magic,comedy","Day, Evening, Night, LateNight"
Teatro alla Scala,Opera House,Via Filodrammatici 2,45.46702682287549,9.189686087489497,4b755f6af964a520d0082ee3,large,All,"Day, Evening"
새벽반장처째쪼헌정포스퀘어,General Entertainment,,45.4676628112793,9.18905258178711,4f60aa6be4b071906c62dc78,small,All,"Day, Evening, Night, LateNight"
Il Giardino,Lounge,Via Privata Fratelli Gabba 7b,45.46998939328927,9.188872155912291,4e05c7c462e100e58164e17a,small,"dance, music, acting, magic,comedy","Evening, Night"
Ridotto Toscanini,Opera House,,45.468703,9.189769,58c47265109dfe121732f8f9,large,All,"Day, Evening"
Shibuya,General Entertainment,,45.47345500545195,9.187803530819219,50fd38b8e4b0c86738e9c878,small,All,"Day, Evening, Night, LateNight"
